sport,league,game_id,a_team,h_team,cur_time,lms_date,lms_time,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550946976.9502046,2019-02-23,13:36:00-0500,1,7,27,25,1,0,0,2143.677999973297,1550946943.678,26,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,227.5,227.5,1550944800.0
BASK,NBA,3957305,Boston Celtics,Chicago Bulls,1550946987.433082,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-23036.16100001335,1550946963.839,61,-600,+400,1.166667,5.00,-105,-115,1.952381,1.870,-10.5,10.5,-115,-105,1.870,1.952381,220.0,220.0,1550970000.0
BASK,NBA,3957248,Detroit Pistons,Miami Heat,1550946987.4331715,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-21249.490000009537,1550946950.51,95,+150,-170,2.500,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-110,-110,1.909091,1.909091,210.0,210.0,1550968200.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550946987.4332502,2019-02-23,13:36:16-0500,1,0,27,25,1,0,0,2160.617000102997,1550946960.617,26,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,226.5,226.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550946997.8790817,2019-02-23,13:36:26-0500,2,713,27,25,1,0,0,2167.6259999275208,1550946967.626,26,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947018.6363661,2019-02-23,13:36:26-0500,2,713,27,25,1,0,0,2179.5729999542236,1550946979.573,26,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947028.7063794,2019-02-23,13:36:26-0500,2,713,27,25,1,0,0,2207.0739998817444,1550947007.074,26,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947039.3083067,2019-02-23,13:36:26-0500,2,713,27,25,1,0,0,2210.2880001068115,1550947010.288,26,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947071.3597722,2019-02-23,13:36:26-0500,2,713,27,25,1,0,0,2242.9089999198914,1550947042.909,21,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947153.60349,2019-02-23,13:39:03-0500,2,718,27,25,1,0,0,2242.9089999198914,1550947042.909,21,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947163.784766,2019-02-23,13:39:11-0500,2,708,27,25,1,0,0,2342.7850000858307,1550947142.785,20,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947174.723935,2019-02-23,13:39:24-0500,2,696,27,25,1,0,0,2342.7850000858307,1550947142.785,20,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947184.6580243,2019-02-23,13:39:35-0500,2,695,27,25,1,0,0,2356.821000099182,1550947156.821,20,-115,-115,1.870,1.870,100,-130,2.00,1.770,-1.5,1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947195.19789,2019-02-23,13:39:44-0500,2,684,27,25,1,0,0,2373.739000082016,1550947173.739,20,-115,-115,1.870,1.870,-130,100,1.770,2.00,1.5,-1.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947207.081859,2019-02-23,13:39:50-0500,2,682,27,25,1,0,0,2375.598000049591,1550947175.598,20,-115,-115,1.870,1.870,-130,100,1.770,2.00,1.5,-1.5,-110,-120,1.909091,1.833333,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947216.9907312,2019-02-23,13:40:01-0500,2,686,27,25,1,0,0,2390.7279999256134,1550947190.728,18,-115,-115,1.870,1.870,-130,100,1.770,2.00,1.5,-1.5,-110,-120,1.909091,1.833333,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947227.2284417,2019-02-23,13:40:12-0500,2,675,27,27,1,0,0,2402.1459999084473,1550947202.146,20,-115,-115,1.870,1.870,-130,100,1.770,2.00,1.5,-1.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947239.7921975,2019-02-23,13:40:20-0500,2,666,27,27,1,0,0,2402.1459999084473,1550947202.146,20,-115,-115,1.870,1.870,-130,100,1.770,2.00,1.5,-1.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947252.8779671,2019-02-23,13:40:39-0500,2,649,27,27,1,0,0,2420.720999956131,1550947220.721,20,-105,-125,1.952381,1.800,-120,-110,1.833333,1.909091,1.5,-1.5,-120,-110,1.833333,1.909091,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947263.5816162,2019-02-23,13:40:52-0500,2,654,27,27,1,0,0,2436.0220000743866,1550947236.022,20,-105,-125,1.952381,1.800,-120,-110,1.833333,1.909091,1.5,-1.5,-115,-115,1.870,1.870,222.5,222.5,1550944800.0
BASK,NBA,3957248,Detroit Pistons,Miami Heat,1550947274.2306874,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-20958.138999938965,1550947241.861,95,+150,-170,2.500,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-110,-110,1.909091,1.909091,210.0,210.0,1550968200.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947274.2307887,2019-02-23,13:41:01-0500,2,645,27,27,1,0,0,2452.3129999637604,1550947252.313,20,-105,-125,1.952381,1.800,-120,-110,1.833333,1.909091,1.5,-1.5,-120,-110,1.833333,1.909091,222.5,222.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947284.1756907,2019-02-23,13:41:15-0500,2,631,27,29,1,0,0,2462.503000020981,1550947262.503,20,-105,-125,1.952381,1.800,-120,-110,1.833333,1.909091,1.5,-1.5,-115,-115,1.870,1.870,222.5,222.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947294.4019067,2019-02-23,13:41:24-0500,2,622,27,29,1,0,0,2467.5329999923706,1550947267.533,20,+105,-140,2.050,1.714286,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3957305,Boston Celtics,Chicago Bulls,1550947306.3023665,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-22721.56200003624,1550947278.438,61,-600,+400,1.166667,5.00,-105,-115,1.952381,1.870,-10.5,10.5,-115,-105,1.870,1.952381,220.0,220.0,1550970000.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947306.3024647,2019-02-23,13:41:35-0500,2,610,29,29,1,0,0,2467.5329999923706,1550947267.533,20,+105,-140,2.050,1.714286,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947316.2782497,2019-02-23,13:41:43-0500,2,601,29,29,1,0,0,2488.486000061035,1550947288.486,20,+105,-140,2.050,1.714286,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,222.5,222.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947327.925951,2019-02-23,13:41:53-0500,2,593,29,29,1,0,0,2503.9249999523163,1550947303.925,20,+105,-130,2.050,1.770,-115,-115,1.870,1.870,1.5,-1.5,-110,-120,1.909091,1.833333,223.5,223.5,1550944800.0
BASK,NBA,3957305,Boston Celtics,Chicago Bulls,1550947338.4394588,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-22698.950999975204,1550947301.049,61,-600,+400,1.166667,5.00,-105,-115,1.952381,1.870,-10.5,10.5,-115,-105,1.870,1.952381,220.0,220.0,1550970000.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947338.4395254,2019-02-23,13:41:53-0500,2,593,29,29,1,0,0,2513.87299990654,1550947313.873,20,+105,-140,2.050,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947348.743716,2019-02-23,13:42:10-0500,2,599,29,30,1,0,0,2513.87299990654,1550947313.873,20,+105,-140,2.050,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947359.0566952,2019-02-23,13:42:26-0500,2,599,29,31,1,0,0,2531.28200006485,1550947331.282,20,+110,-140,2.100,1.714286,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947370.432177,2019-02-23,13:42:37-0500,2,590,29,31,1,0,0,2531.28200006485,1550947331.282,20,+110,-140,2.100,1.714286,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947382.7623804,2019-02-23,13:42:51-0500,2,576,29,31,1,0,0,2558.0,1550947358.0,20,+110,-140,2.100,1.714286,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947393.3220925,2019-02-23,13:42:59-0500,2,569,29,31,1,0,0,2558.0,1550947358.0,20,+110,-140,2.100,1.714286,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947403.6687493,2019-02-23,13:43:12-0500,2,555,31,31,1,0,0,2578.415999889374,1550947378.416,20,+110,-150,2.100,1.666667,-110,-120,1.909091,1.833333,1.5,-1.5,-120,-110,1.833333,1.909091,222.5,222.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947413.9367993,2019-02-23,13:43:21-0500,2,547,31,31,1,0,0,2586.7409999370575,1550947386.741,20,+110,-150,2.100,1.666667,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,222.5,222.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947424.136998,2019-02-23,13:43:31-0500,2,537,31,33,1,0,0,2602.164999961853,1550947402.165,20,+105,-140,2.050,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-110,-120,1.909091,1.833333,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947434.4041474,2019-02-23,13:43:44-0500,2,524,34,33,1,0,0,2602.164999961853,1550947402.165,20,+105,-140,2.050,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-110,-120,1.909091,1.833333,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947444.3991315,2019-02-23,13:43:53-0500,2,515,34,33,1,0,0,2620.8759999275208,1550947420.876,20,+110,-140,2.100,1.714286,-110,-120,1.909091,1.833333,1.5,-1.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947454.9670787,2019-02-23,13:44:04-0500,2,504,34,33,1,0,0,2633.3239998817444,1550947433.324,20,-105,-125,1.952381,1.800,-120,-110,1.833333,1.909091,1.5,-1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3957199,Memphis Grizzlies,Cleveland Cavaliers,1550947465.5518448,2019-02-21,08:17:44-0500,0,-1,0,0,0,0,0,-18957.634000062943,1550947442.366,46,+120,-140,2.200,1.714286,-110,-110,1.909091,1.909091,2.5,-2.5,-115,-105,1.870,1.952381,206.0,206.0,1550966400.0
BASK,NBA,3957305,Boston Celtics,Chicago Bulls,1550947465.5519414,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-22560.65700006485,1550947439.343,114,-600,+400,1.166667,5.00,-105,-115,1.952381,1.870,-10.5,10.5,-115,-105,1.870,1.952381,220.0,220.0,1550970000.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947465.5520296,2019-02-23,13:44:07-0500,2,501,34,33,1,0,0,2644.286999940872,1550947444.287,18,100,-125,2.00,1.800,-115,-115,1.870,1.870,1.5,-1.5,-120,-110,1.833333,1.909091,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947475.39769,2019-02-23,13:44:07-0500,2,501,34,33,1,0,0,2647.8069999217987,1550947447.807,18,100,-125,2.00,1.800,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947485.7556028,2019-02-23,13:44:30-0500,2,507,34,33,1,0,0,2647.8069999217987,1550947447.807,18,100,-125,2.00,1.800,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947496.265139,2019-02-23,13:44:40-0500,2,498,34,33,1,0,0,2647.8069999217987,1550947447.807,18,100,-125,2.00,1.800,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947506.265258,2019-02-23,13:44:55-0500,2,481,34,33,1,0,0,2680.930999994278,1550947480.931,20,100,-125,2.00,1.800,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947516.4471407,2019-02-23,13:44:55-0500,2,481,34,33,1,0,0,2687.438999891281,1550947487.439,20,-110,-120,1.909091,1.833333,-125,-105,1.800,1.952381,1.5,-1.5,-120,-110,1.833333,1.909091,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947526.6471379,2019-02-23,13:45:15-0500,2,470,34,33,1,0,0,2687.438999891281,1550947487.439,20,-110,-120,1.909091,1.833333,-125,-105,1.800,1.952381,1.5,-1.5,-120,-110,1.833333,1.909091,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947536.9110034,2019-02-23,13:45:27-0500,2,479,34,33,1,0,0,2698.515000104904,1550947498.515,20,-110,-120,1.909091,1.833333,-125,-105,1.800,1.952381,1.5,-1.5,-110,-120,1.909091,1.833333,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947548.3970456,2019-02-23,13:45:35-0500,2,469,34,35,1,0,0,2725.244999885559,1550947525.245,20,100,-130,2.00,1.770,-115,-115,1.870,1.870,1.5,-1.5,-120,-110,1.833333,1.909091,222.5,222.5,1550944800.0
BASK,NBA,3957196,Brooklyn Nets,Charlotte Hornets,1550947558.937612,2019-02-21,08:17:44-0500,0,-1,0,0,0,0,0,-18866.47199988365,1550947533.528,109,+125,-145,2.250,1.690,-105,-115,1.952381,1.870,2.5,-2.5,-105,-115,1.952381,1.870,227.0,227.0,1550966400.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947558.9377007,2019-02-23,13:45:49-0500,2,456,36,35,1,0,0,2736.4900000095367,1550947536.49,20,100,-140,2.00,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-110,-120,1.909091,1.833333,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947568.9358163,2019-02-23,13:45:59-0500,2,450,36,35,1,0,0,2748.552999973297,1550947548.553,20,100,-140,2.00,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947579.5282936,2019-02-23,13:46:08-0500,2,451,36,35,1,0,0,2755.0599999427795,1550947555.06,20,100,-130,2.00,1.770,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3957304,Sacramento Kings,Oklahoma City Thunder,1550947590.567925,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-22432.206000089645,1550947567.794,53,+195,-235,2.950,1.425532,-110,-110,1.909091,1.909091,5.5,-5.5,-115,-105,1.870,1.952381,239.0,239.0,1550970000.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947590.5679963,2019-02-23,13:46:16-0500,2,444,36,37,1,0,0,2755.0599999427795,1550947555.06,20,100,-130,2.00,1.770,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947600.4929883,2019-02-23,13:46:23-0500,2,435,36,37,1,0,0,2776.829999923706,1550947576.83,19,100,-140,2.00,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-110,-120,1.909091,1.833333,226.5,226.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947612.217007,2019-02-23,13:46:41-0500,2,417,36,37,1,0,0,2783.59299993515,1550947583.593,19,100,-140,2.00,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3957304,Sacramento Kings,Oklahoma City Thunder,1550947622.5399115,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-22430.00200009346,1550947569.998,53,+195,-235,2.950,1.425532,-110,-110,1.909091,1.909091,5.5,-5.5,-115,-105,1.870,1.952381,239.0,239.0,1550970000.0
BASK,NBA,3957196,Brooklyn Nets,Charlotte Hornets,1550947622.5400252,2019-02-21,08:17:44-0500,0,-1,0,0,0,0,0,-18803.33899998665,1550947596.661,109,+130,-150,2.300,1.666667,-110,-110,1.909091,1.909091,3.0,-3.0,-105,-115,1.952381,1.870,227.0,227.0,1550966400.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947622.540094,2019-02-23,13:46:46-0500,2,410,36,37,1,0,0,2783.59299993515,1550947583.593,19,100,-140,2.00,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947633.0741274,2019-02-23,13:46:46-0500,2,410,36,37,1,0,0,2806.473000049591,1550947606.473,19,+110,-150,2.100,1.666667,-120,-110,1.833333,1.909091,2.5,-2.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947643.3193612,2019-02-23,13:47:09-0500,2,414,36,37,1,0,0,2806.473000049591,1550947606.473,19,+110,-150,2.100,1.666667,-120,-110,1.833333,1.909091,2.5,-2.5,-115,-115,1.870,1.870,223.5,223.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947654.365661,2019-02-23,13:47:23-0500,2,401,39,39,1,0,0,2822.9670000076294,1550947622.967,19,+110,-150,2.100,1.666667,-120,-110,1.833333,1.909091,2.5,-2.5,-115,-115,1.870,1.870,224.5,224.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947664.3058848,2019-02-23,13:47:33-0500,2,390,39,41,1,0,0,2837.5099999904633,1550947637.51,19,+120,-160,2.200,1.625,-115,-115,1.870,1.870,2.5,-2.5,-115,-115,1.870,1.870,225.5,225.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947674.9675186,2019-02-23,13:47:39-0500,2,384,39,41,1,0,0,2853.934000015259,1550947653.934,18,+110,-145,2.100,1.690,-115,-115,1.870,1.870,2.5,-2.5,-115,-115,1.870,1.870,228.5,228.5,1550944800.0
BASK,NBA,3957196,Brooklyn Nets,Charlotte Hornets,1550947685.428846,2019-02-21,08:17:44-0500,0,-1,0,0,0,0,0,-18755.733000040054,1550947644.267,109,+130,-150,2.300,1.666667,-110,-110,1.909091,1.909091,3.0,-3.0,-105,-115,1.952381,1.870,227.0,227.0,1550966400.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947685.42896,2019-02-23,13:47:47-0500,2,395,39,41,1,0,0,2859.8289999961853,1550947659.829,18,+120,-160,2.200,1.625,-115,-115,1.870,1.870,2.5,-2.5,-120,-110,1.833333,1.909091,228.5,228.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947695.4423091,2019-02-23,13:47:47-0500,2,395,39,41,1,0,0,2867.0680000782013,1550947667.068,18,+120,-160,2.200,1.625,-115,-115,1.870,1.870,2.5,-2.5,-120,-110,1.833333,1.909091,229.5,229.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947739.013842,2019-02-23,13:47:47-0500,2,395,39,41,1,0,0,2916.4660000801086,1550947716.466,18,+120,-160,2.200,1.625,-115,-115,1.870,1.870,2.5,-2.5,-120,-110,1.833333,1.909091,229.5,229.5,1550944800.0
BASK,NBA,3957196,Brooklyn Nets,Charlotte Hornets,1550947780.3210196,2019-02-21,08:17:44-0500,0,-1,0,0,0,0,0,-18648.326999902725,1550947751.673,108,+130,-150,2.300,1.666667,-110,-110,1.909091,1.909091,3.0,-3.0,-105,-115,1.952381,1.870,227.0,227.0,1550966400.0
BASK,NBA,3957200,Los Angeles Lakers,New Orleans Pelicans,1550947810.9502985,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-18620.0,1550947780.0,55,-225,+185,1.444444,2.850,-115,-105,1.870,1.952381,-5.5,5.5,-110,-110,1.909091,1.909091,234.0,234.0,1550966400.0
BASK,NBA,3957200,Los Angeles Lakers,New Orleans Pelicans,1550947851.8938472,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-18587.417000055313,1550947812.583,55,-225,+185,1.444444,2.850,-115,-105,1.870,1.952381,-5.5,5.5,-110,-110,1.909091,1.909091,234.0,234.0,1550966400.0
BASK,NBA,3957196,Brooklyn Nets,Charlotte Hornets,1550947851.8939395,2019-02-21,08:17:44-0500,0,-1,0,0,0,0,0,-18604.302999973297,1550947795.697,108,+130,-150,2.300,1.666667,-110,-110,1.909091,1.909091,3.0,-3.0,-105,-115,1.952381,1.870,227.0,227.0,1550966400.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947851.894011,2019-02-23,13:50:34-0500,2,395,39,42,1,0,0,2916.4660000801086,1550947716.466,18,+120,-160,2.200,1.625,-115,-115,1.870,1.870,2.5,-2.5,-120,-110,1.833333,1.909091,229.5,229.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947861.9642985,2019-02-23,13:50:52-0500,2,382,39,42,1,0,0,3034.5329999923706,1550947834.533,18,+120,-160,2.200,1.625,-115,-115,1.870,1.870,2.5,-2.5,-120,-110,1.833333,1.909091,229.5,229.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947873.6022773,2019-02-23,13:50:53-0500,2,381,39,42,1,0,0,3046.9749999046326,1550947846.975,18,+120,-160,2.200,1.625,-115,-115,1.870,1.870,2.5,-2.5,-115,-115,1.870,1.870,229.5,229.5,1550944800.0
BASK,NBA,3957332,Houston Rockets,Golden State Warriors,1550947884.342249,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-23959.676000118256,1550947840.324,52,+350,-500,4.50,1.200,-110,-110,1.909091,1.909091,9.0,-9.0,-110,-110,1.909091,1.909091,234.0,234.0,1550971800.0
BASK,NBA,3957200,Los Angeles Lakers,New Orleans Pelicans,1550947884.3423548,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-18552.793999910355,1550947847.206,56,-225,+185,1.444444,2.850,-115,-105,1.870,1.952381,-5.5,5.5,-110,-110,1.909091,1.909091,234.0,234.0,1550966400.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947884.342435,2019-02-23,13:51:08-0500,2,366,39,45,1,0,0,3054.1029999256134,1550947854.103,18,+135,-180,2.350,1.555556,-105,-125,1.952381,1.800,2.5,-2.5,-120,-110,1.833333,1.909091,228.5,228.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947894.4199834,2019-02-23,13:51:21-0500,2,354,39,45,1,0,0,3070.1979999542236,1550947870.198,18,+135,-180,2.350,1.555556,-105,-125,1.952381,1.800,2.5,-2.5,-115,-115,1.870,1.870,230.5,230.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947905.1362352,2019-02-23,13:51:30-0500,2,344,39,45,1,0,0,3079.901000022888,1550947879.901,18,+160,-210,2.600,1.47619,-105,-125,1.952381,1.800,3.5,-3.5,-120,-110,1.833333,1.909091,229.5,229.5,1550944800.0
BASK,NBA,3957200,Los Angeles Lakers,New Orleans Pelicans,1550947916.8619664,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-18510.799000024796,1550947889.201,56,-225,+185,1.444444,2.850,-115,-105,1.870,1.952381,-5.5,5.5,-110,-110,1.909091,1.909091,234.0,234.0,1550966400.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947916.8620083,2019-02-23,13:51:44-0500,2,330,39,45,1,0,0,3087.765000104904,1550947887.765,18,+170,-230,2.700,1.434783,-115,-115,1.870,1.870,4.5,-4.5,-110,-120,1.909091,1.833333,229.5,229.5,1550944800.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550947926.828813,2019-02-23,13:51:44-0500,2,330,39,45,1,0,0,3103.957999944687,1550947903.958,18,+155,-210,2.550,1.47619,-110,-120,1.909091,1.833333,3.5,-3.5,-115,-115,1.870,1.870,229.5,229.5,1550944800.0
