sport,game_id,a_team,h_team,last_mod_score,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4265867,1549417265867,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-115,-105,1.87,1.952381,101.5,101.5,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:41:51-0500,3,126,68,91,1,0,0,6093900,1549417293900,12,2200,0,23,0,-105,-125,1.952381,1.8,19.5,-19.5,-125,-105,1.8,1.952381,219.5,219.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4265867,1549417265867,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-115,-105,1.87,1.952381,101.5,101.5,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:42:07-0500,3,154,71,88,1,0,0,6118467,1549417318467,13,1200,-2500,13,1.04,-115,-115,1.87,1.87,15.5,-15.5,-110,-120,1.909091,1.833333,226.5,226.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:42:04-0500,4,672,87,82,1,0,0,6113822,1549417313822,13,-800,450,1.125,5.5,-115,-115,1.87,1.87,-7.5,7.5,-125,-105,1.8,1.952381,220.5,220.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:42:06-0500,1,85,32,26,1,0,0,2520205,1549417320205,26,-155,115,1.645161,2.15,-110,-120,1.909091,1.833333,-2.5,2.5,-120,-110,1.833333,1.909091,236.5,236.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:42:04-0500,2,608,38,33,1,0,0,2519979,1549417319979,20,245,-375,3.45,1.266667,-110,-120,1.909091,1.833333,5.5,-5.5,-115,-115,1.87,1.87,228.5,228.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:42:06-0500,3,117,68,91,1,0,0,6111136,1549417311136,12,2000,0,21,0,-110,-120,1.909091,1.833333,19.5,-19.5,-110,-120,1.909091,1.833333,220.5,220.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:42:29-0500,3,137,73,88,1,0,0,6140406,1549417340406,13,1200,-2500,13,1.04,-110,-120,1.909091,1.833333,13.5,-13.5,-110,-120,1.909091,1.833333,226.5,226.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:42:14-0500,4,662,87,82,1,0,0,6134092,1549417334092,13,-850,475,1.1176,5.75,-115,-115,1.87,1.87,-7.5,7.5,-115,-115,1.87,1.87,219.5,219.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:42:28-0500,1,85,33,26,1,0,0,2537370,1549417337370,26,-170,130,1.588235,2.3,-120,-110,1.833333,1.909091,-2.5,2.5,-120,-110,1.833333,1.909091,237.5,237.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:42:19-0500,2,593,38,35,1,0,0,2540041,1549417340041,20,235,-315,3.35,1.31746,-115,-115,1.87,1.87,5.5,-5.5,-115,-115,1.87,1.87,230.5,230.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:41:49-0500,2,655,21,32,1,0,0,2539473,1549417339473,20,195,-260,2.95,1.384615,-110,-120,1.909091,1.833333,4.5,-4.5,-120,-110,1.833333,1.909091,203.5,203.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:42:28-0500,3,95,68,93,1,0,0,6132653,1549417332653,17,2000,0,21,0,-110,-120,1.909091,1.833333,20.5,-20.5,-120,-110,1.833333,1.909091,220.5,220.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:42:29-0500,3,137,73,88,1,0,0,6149246,1549417349246,13,1200,-2500,13,1.04,-110,-120,1.909091,1.833333,13.5,-13.5,-110,-120,1.909091,1.833333,226.5,226.5,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-6446008,1549417353992,101,260,-320,3.6,1.3125,-105,-115,1.952381,1.87,7.5,-7.5,-115,-105,1.87,1.952381,212,212,1549423800000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:42:44-0500,1,85,34,26,1,0,0,2547737,1549417347737,26,-170,130,1.588235,2.3,-120,-110,1.833333,1.909091,-2.5,2.5,-110,-120,1.909091,1.833333,238.5,238.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:42:19-0500,2,593,38,35,1,0,0,2543088,1549417343088,20,260,-360,3.6,1.277778,-105,-125,1.952381,1.8,5.5,-5.5,-115,-115,1.87,1.87,231.5,231.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:42:28-0500,3,95,68,93,1,0,0,6147554,1549417347554,17,2000,0,21,0,-125,-105,1.8,1.952381,20.5,-20.5,-115,-115,1.87,1.87,221.5,221.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:42:55-0500,4,637,87,84,1,0,0,6163249,1549417363249,12,-850,475,1.1176,5.75,-115,-115,1.87,1.87,-7.5,7.5,-115,-115,1.87,1.87,218.5,218.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:42:54-0500,1,76,34,26,1,0,0,2564946,1549417364946,26,-185,140,1.540541,2.4,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.87,1.87,238.5,238.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:42:47-0500,3,101,69,93,1,0,0,6167089,1549417367089,17,2200,0,23,0,-110,-120,1.909091,1.833333,19.5,-19.5,-110,-120,1.909091,1.833333,222.5,222.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:43:05-0500,4,628,87,84,1,0,0,6175623,1549417375623,12,-550,355,1.181818,4.55,-125,-105,1.8,1.952381,-5.5,5.5,-110,-120,1.909091,1.833333,219.5,219.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:43:14-0500,1,57,34,28,1,0,0,2574521,1549417374521,26,-185,140,1.540541,2.4,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.87,1.87,237.5,237.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:43:09-0500,2,575,38,36,1,0,0,2582099,1549417382099,20,285,-400,3.85,1.25,-115,-115,1.87,1.87,6.5,-6.5,-120,-110,1.833333,1.909091,230.5,230.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:43:07-0500,2,654,21,32,1,0,0,2570151,1549417370151,20,180,-240,2.8,1.416667,-115,-115,1.87,1.87,4.5,-4.5,-110,-120,1.909091,1.833333,203.5,203.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4307928,1549417307928,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-6424421,1549417375579,101,260,-320,3.6,1.3125,-105,-115,1.952381,1.87,7.5,-7.5,-115,-105,1.87,1.952381,212,212,1549423800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:43:26-0500,4,607,87,84,1,0,0,6204725,1549417404725,12,-600,385,1.166667,4.85,-125,-105,1.8,1.952381,-5.5,5.5,-115,-115,1.87,1.87,217.5,217.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:43:26-0500,1,44,36,28,1,0,0,2598922,1549417398922,26,-185,140,1.540541,2.4,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:43:20-0500,2,564,40,36,1,0,0,2600377,1549417400377,20,235,-325,3.35,1.307692,-115,-115,1.87,1.87,5.5,-5.5,-115,-115,1.87,1.87,231.5,231.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:43:22-0500,2,639,21,32,1,0,0,2602615,1549417402615,20,170,-240,2.7,1.416667,-125,-105,1.8,1.952381,4.5,-4.5,-110,-120,1.909091,1.833333,201.5,201.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:43:22-0500,3,91,70,93,1,0,0,6202233,1549417402233,17,2200,0,23,0,-115,-115,1.87,1.87,19.5,-19.5,-125,-105,1.8,1.952381,221.5,221.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:43:32-0500,4,600,89,84,1,0,0,6213077,1549417413077,13,-950,500,1.105,6,-115,-115,1.87,1.87,-7.5,7.5,-115,-115,1.87,1.87,219.5,219.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:43:26-0500,1,44,36,28,1,0,0,2606170,1549417406170,26,-185,140,1.540541,2.4,-110,-120,1.909091,1.833333,-3.5,3.5,-110,-120,1.909091,1.833333,239.5,239.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:43:20-0500,2,564,40,36,1,0,0,2608910,1549417408910,20,235,-325,3.35,1.307692,-115,-115,1.87,1.87,5.5,-5.5,-115,-115,1.87,1.87,231.5,231.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:43:34-0500,2,628,23,32,1,0,0,2614005,1549417414005,20,155,-200,2.55,1.5,-115,-115,1.87,1.87,3.5,-3.5,-110,-120,1.909091,1.833333,202.5,202.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:43:34-0500,3,81,70,96,1,0,0,6213673,1549417413673,17,2200,0,23,0,-115,-115,1.87,1.87,21.5,-21.5,-120,-110,1.833333,1.909091,223.5,223.5,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-6389409,1549417410591,101,260,-320,3.6,1.3125,-105,-115,1.952381,1.87,7.5,-7.5,-115,-105,1.87,1.952381,212,212,1549423800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:43:56-0500,3,134,73,88,1,0,0,6225785,1549417425785,13,1200,-2500,13,1.04,-110,-120,1.909091,1.833333,13.5,-13.5,-115,-115,1.87,1.87,226.5,226.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:43:32-0500,4,600,89,84,1,0,0,6219273,1549417419273,12,-1400,600,1.071429,7,-110,-120,1.909091,1.833333,-8.5,8.5,-120,-110,1.833333,1.909091,219.5,219.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:43:55-0500,1,25,36,28,1,0,0,2624628,1549417424628,26,-185,140,1.540541,2.4,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.87,1.87,238.5,238.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:43:55-0500,2,607,23,34,1,0,0,2623683,1549417423683,20,155,-200,2.55,1.5,-115,-115,1.87,1.87,3.5,-3.5,-115,-115,1.87,1.87,201.5,201.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:43:50-0500,3,67,70,96,1,0,0,6228039,1549417428039,17,2200,0,23,0,-120,-110,1.833333,1.909091,21.5,-21.5,-115,-115,1.87,1.87,224.5,224.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:44:09-0500,3,121,73,88,1,0,0,6241073,1549417441073,13,1200,-2500,13,1.04,-110,-120,1.909091,1.833333,13.5,-13.5,-125,-105,1.8,1.952381,225.5,225.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:43:55-0500,1,25,36,28,1,0,0,2641310,1549417441310,20,-190,155,1.526316,2.55,-115,-115,1.87,1.87,-3.5,3.5,-115,-115,1.87,1.87,237.5,237.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:44:03-0500,2,598,23,34,1,0,0,2635443,1549417435443,20,170,-230,2.7,1.434783,-125,-105,1.8,1.952381,4.5,-4.5,-115,-115,1.87,1.87,202.5,202.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:43:50-0500,3,67,70,96,1,0,0,6230353,1549417430353,17,2200,0,23,0,-120,-110,1.833333,1.909091,21.5,-21.5,-110,-120,1.909091,1.833333,224.5,224.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:44:11-0500,3,118,73,88,1,0,0,6250425,1549417450425,18,1200,-2500,13,1.04,-110,-120,1.909091,1.833333,12.5,-12.5,-120,-110,1.833333,1.909091,225.5,225.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:44:14-0500,4,592,90,84,1,0,0,6254066,1549417454066,10,-1200,650,1.083333,7.5,-115,-115,1.87,1.87,-8.5,8.5,-115,-115,1.87,1.87,220.5,220.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:44:21-0500,1,25,37,28,1,0,0,2655760,1549417455760,26,-210,160,1.47619,2.6,-110,-120,1.909091,1.833333,-4.5,4.5,-110,-120,1.909091,1.833333,239.5,239.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:44:22-0500,2,579,26,34,1,0,0,2653277,1549417453277,20,140,-185,2.4,1.540541,-105,-125,1.952381,1.8,2.5,-2.5,-115,-115,1.87,1.87,204.5,204.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:44:22-0500,3,69,71,96,1,0,0,6251310,1549417451310,17,2200,0,23,0,-105,-125,1.952381,1.8,21.5,-21.5,-115,-115,1.87,1.87,223.5,223.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:44:41-0500,3,106,73,88,1,0,0,6262556,1549417462556,18,1200,-2500,13,1.04,-110,-120,1.909091,1.833333,12.5,-12.5,-115,-115,1.87,1.87,226.5,226.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:44:46-0500,4,580,90,87,1,0,0,6271766,1549417471766,12,-1400,650,1.071429,7.5,-115,-115,1.87,1.87,-8.5,8.5,-110,-120,1.909091,1.833333,220.5,220.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:44:46-0500,1,25,38,28,1,0,0,2670762,1549417470762,26,-210,155,1.47619,2.55,-115,-115,1.87,1.87,-3.5,3.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:44:52-0500,2,558,26,37,1,0,0,2671716,1549417471716,20,140,-185,2.4,1.540541,-125,-105,1.8,1.952381,3.5,-3.5,-110,-120,1.909091,1.833333,203.5,203.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:44:49-0500,3,47,71,99,1,0,0,6262045,1549417462045,17,2200,0,23,0,-110,-120,1.909091,1.833333,21.5,-21.5,-125,-105,1.8,1.952381,223.5,223.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4389089,1549417389089,23,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:45:08-0500,3,106,75,88,1,0,0,6298529,1549417498529,19,1200,-2500,13,1.04,-120,-110,1.833333,1.909091,12.5,-12.5,-125,-105,1.8,1.952381,227.5,227.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:45:11-0500,4,556,92,87,1,0,0,6295969,1549417495969,12,-600,385,1.166667,4.85,-125,-105,1.8,1.952381,-5.5,5.5,-105,-125,1.952381,1.8,221.5,221.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:45:14-0500,1,0,40,28,1,0,0,2696446,1549417496446,26,-210,160,1.47619,2.6,-120,-110,1.833333,1.909091,-3.5,3.5,-120,-110,1.833333,1.909091,238.5,238.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:45:14-0500,2,536,28,37,1,0,0,2682875,1549417482875,20,175,-235,2.75,1.425532,-120,-110,1.833333,1.909091,4.5,-4.5,-110,-120,1.909091,1.833333,205.5,205.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:45:12-0500,3,41,71,99,1,0,0,6293906,1549417493906,17,2200,0,23,0,-110,-120,1.909091,1.833333,23.5,-23.5,-105,-125,1.952381,1.8,225.5,225.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:45:25-0500,3,99,75,88,1,0,0,6307791,1549417507791,19,1200,-2500,13,1.04,-105,-125,1.952381,1.8,11.5,-11.5,-110,-120,1.909091,1.833333,228.5,228.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:45:25-0500,4,543,92,87,1,0,0,6311129,1549417511129,12,-950,500,1.105,6,-110,-120,1.909091,1.833333,-7.5,7.5,-115,-115,1.87,1.87,222.5,222.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:45:14-0500,1,0,40,28,1,0,0,2713876,1549417513876,26,-265,200,1.377358,3,-105,-125,1.952381,1.8,-5.5,5.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:45:22-0500,2,527,28,37,1,0,0,2713763,1549417513763,20,160,-210,2.6,1.47619,-115,-115,1.87,1.87,3.5,-3.5,-115,-115,1.87,1.87,205.5,205.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:45:28-0500,3,29,73,101,1,0,0,6313489,1549417513489,17,2200,0,23,0,-110,-120,1.909091,1.833333,22.5,-22.5,-120,-110,1.833333,1.909091,226.5,226.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:45:48-0500,3,77,75,88,1,0,0,6342230,1549417542230,19,700,-1600,8,1.0625,-125,-105,1.8,1.952381,11.5,-11.5,-110,-120,1.909091,1.833333,226.5,226.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:45:30-0500,4,536,92,87,1,0,0,6335754,1549417535754,12,-950,525,1.105,6.25,-110,-120,1.909091,1.833333,-7.5,7.5,-110,-120,1.909091,1.833333,221.5,221.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:45:36-0500,2,720,40,28,1,0,0,2736882,1549417536882,26,-265,200,1.377358,3,-105,-125,1.952381,1.8,-5.5,5.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:43:20-0500,2,564,40,36,1,0,0,2738096,1549417538096,20,210,-290,3.1,1.344828,-110,-120,1.909091,1.833333,4.5,-4.5,-115,-115,1.87,1.87,231.5,231.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:45:37-0500,2,513,28,37,1,0,0,2738008,1549417538008,20,150,-200,2.5,1.5,-120,-110,1.833333,1.909091,3.5,-3.5,-120,-110,1.833333,1.909091,203.5,203.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:45:41-0500,3,18,73,101,1,0,0,6340879,1549417540879,17,2200,0,23,0,-105,-125,1.952381,1.8,23.5,-23.5,-115,-115,1.87,1.87,227.5,227.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:45:48-0500,3,77,75,88,1,0,0,6352479,1549417552479,18,700,-1600,8,1.0625,-110,-120,1.909091,1.833333,10.5,-10.5,-110,-120,1.909091,1.833333,227.5,227.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:45:59-0500,4,523,92,87,1,0,0,6356419,1549417556419,12,-950,525,1.105,6.25,-110,-120,1.909091,1.833333,-7.5,7.5,-120,-110,1.833333,1.909091,220.5,220.5,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:46:04-0500,2,509,30,37,1,0,0,2754943,1549417554943,20,150,-200,2.5,1.5,-120,-110,1.833333,1.909091,3.5,-3.5,-115,-115,1.87,1.87,204.5,204.5,1549414800000
